allocator	elapsed_ns	net_mmap_bytes
ptmalloc	27735088320	45898640032.0
ptmalloc	27735190602	46027967136.0
ptmalloc	27736272703	46119615136.0
ptmalloc	27737467382	46222305952.0
ptmalloc	27737498110	46268680864.0
ptmalloc	27738802147	46328535712.0
ptmalloc	27738905026	46436477600.0
ptmalloc	27738999712	46563867296.0
ptmalloc	27739898123	46651017888.0
ptmalloc	27740097377	46750567072.0
ptmalloc	27740957937	46871370400.0
ptmalloc	27740989424	46923029152.0
ptmalloc	27743361044	47000242848.0
ptmalloc	27744663962	47063087776.0
ptmalloc	27744865074	47128705696.0
ptmalloc	27745975525	47255345824.0
ptmalloc	27746187776	47330323104.0
ptmalloc	27747254862	47449479840.0
ptmalloc	27747354188	47583054496.0
ptmalloc	27747453515	47643118240.0
ptmalloc	27748847535	47700466336.0
ptmalloc	27748946603	47753091744.0
ptmalloc	27749044445	47835712160.0
ptmalloc	27750705953	47948090016.0
ptmalloc	27750900015	48061192864.0
ptmalloc	27752563213	48113101472.0
ptmalloc	27752662493	48184318624.0
ptmalloc	27752761583	48304708256.0
ptmalloc	27753880006	48344947360.0
ptmalloc	27753910805	48456080032.0
ptmalloc	27754825894	48554920608.0
ptmalloc	27755910018	48649407136.0
ptmalloc	27756009862	48719243936.0
ptmalloc	27757138435	48800074400.0
ptmalloc	27757199977	48903334560.0
ptmalloc	27757232164	49026882208.0
ptmalloc	27758956343	49093208736.0
ptmalloc	27758986146	49159338656.0
ptmalloc	27760327119	49225714336.0
ptmalloc	27760432463	49318763168.0
ptmalloc	27760535541	49383385760.0
ptmalloc	27761623061	49437293216.0
ptmalloc	27761722975	49555393184.0
ptmalloc	27761822025	49662995104.0
ptmalloc	27762972220	49735428768.0
ptmalloc	27763028553	49843296928.0
ptmalloc	27764562959	49894873760.0
ptmalloc	27764665060	50011630240.0
ptmalloc	27766373957	50131077792.0
ptmalloc	27766475540	50217777824.0
ptmalloc	27766574844	50271255200.0
ptmalloc	27768169170	50394389152.0
ptmalloc	27768371460	50466007712.0
ptmalloc	27769744064	50551216800.0
ptmalloc	27771081350	50585139872.0
ptmalloc	27772341792	50666773152.0
ptmalloc	27772440772	50724301472.0
ptmalloc	27773695307	50842659488.0
ptmalloc	27773798220	50903100064.0
ptmalloc	27773896660	50990725792.0
ptmalloc	27775577054	51061476000.0
ptmalloc	27775678980	51165903520.0
ptmalloc	27775778260	51240303264.0
ptmalloc	27777426936	51355310752.0
ptmalloc	27777525950	51474270880.0
ptmalloc	27777624592	51581639328.0
ptmalloc	27778787135	51693279904.0
ptmalloc	27778887833	51781687968.0
ptmalloc	27778986670	51847920288.0
ptmalloc	27780173074	51906038432.0
ptmalloc	27780203562	52038720160.0
ptmalloc	27781620860	52137114272.0
ptmalloc	27781821043	52238600864.0
ptmalloc	27783392553	52335753888.0
ptmalloc	27783491538	52436220576.0
ptmalloc	27785458143	52524993184.0
ptmalloc	27785557103	52643941024.0
ptmalloc	27786941371	52678781600.0
ptmalloc	27787041928	52764813984.0
ptmalloc	27787087539	52854295200.0
ptmalloc	27788592396	52956986016.0
ptmalloc	27788698222	53054315168.0
ptmalloc	27789996521	53156838048.0
ptmalloc	27790028081	53283371680.0
ptmalloc	27791176855	53341186720.0
ptmalloc	28002660785	53392788128.0
ptmalloc	28002763672	53465754272.0
ptmalloc	28002864428	53506435744.0
ptmalloc	28005117963	53606681248.0
ptmalloc	28005313394	53723880096.0
ptmalloc	28006756626	53776312992.0
ptmalloc	28006955847	53905234592.0
ptmalloc	28008110630	53987572384.0
ptmalloc	28008222827	54022081184.0
ptmalloc	28008321698	54126967456.0
ptmalloc	28009738549	54200502944.0
ptmalloc	28009837860	54301153952.0
ptmalloc	28009938116	54346025632.0
ptmalloc	28011459297	54458452640.0
ptmalloc	28012795827	54514731680.0
ptmalloc	28014120988	54619826848.0
ptmalloc	28015691158	54669114016.0
ptmalloc	28015791678	54752209568.0
ptmalloc	28015893892	54831643296.0
ptmalloc	28017510704	54940801696.0
ptmalloc	28017610079	55005911712.0
ptmalloc	28017708907	55139875488.0
ptmalloc	28019102777	55247710880.0
ptmalloc	28019133839	55283743392.0
ptmalloc	28020534702	55350389408.0
ptmalloc	28021890189	55394613920.0
ptmalloc	28023088803	55505173152.0
ptmalloc	28023199349	55571212960.0
ptmalloc	28023300510	55669762720.0
ptmalloc	28024629042	55779609248.0
ptmalloc	28026177096	55897914016.0
ptmalloc	28027625536	55970847392.0
ptmalloc	28027656689	56034572960.0
ptmalloc	28027686045	56119880352.0
ptmalloc	28029412706	56181688992.0
ptmalloc	28029512725	56250522272.0
ptmalloc	28029611677	56288701088.0
ptmalloc	28031104551	56345205408.0
ptmalloc	28031218491	56430414496.0
ptmalloc	28032589888	56554789536.0
ptmalloc	28032695508	56656046752.0
ptmalloc	28032794829	56780868256.0
ptmalloc	28034354653	56839260832.0
ptmalloc	28034458798	56935299744.0
ptmalloc	28035801571	57067506336.0
ptmalloc	28035896709	57115990688.0
ptmalloc	28035927836	57158843040.0
ptmalloc	28037095212	57291152032.0
ptmalloc	28037197747	57339292320.0
ptmalloc	28038847369	57460206240.0
ptmalloc	28038955837	57572375200.0
ptmalloc	28039061086	57658698400.0
ptmalloc	28040728257	57746410144.0
ptmalloc	28040832293	57819540128.0
ptmalloc	28040933651	57876122272.0
ptmalloc	28042301649	57988029088.0
ptmalloc	28042401431	58094889632.0
ptmalloc	28043452155	58143300256.0
ptmalloc	28043552901	58267921056.0
ptmalloc	28043651647	58359249568.0
ptmalloc	28045260105	58419042976.0
ptmalloc	28045359414	58516437664.0
ptmalloc	28045458241	58597104288.0
ptmalloc	28047053961	58641783456.0
ptmalloc	28047088396	58700368544.0
ptmalloc	28048200476	58809133728.0
ptmalloc	28048232442	58929179296.0
ptmalloc	28049851333	58997635744.0
ptmalloc	28049954630	59057973920.0
ptmalloc	28050040836	59137866400.0
ptmalloc	28051467898	59243928224.0
ptmalloc	28051568456	59353737888.0
ptmalloc	28051667117	59413658272.0
ptmalloc	28052970258	59530893984.0
ptmalloc	28053001051	59658328736.0
ptmalloc	28054400976	59720235680.0
ptmalloc	28054502441	59823463072.0
ptmalloc	28054601216	59874056864.0
ptmalloc	28055947151	59910032032.0
ptmalloc	28056038576	60017777312.0
ptmalloc	28057723469	60127972000.0
ptmalloc	28060058906	60164717216.0
ptmalloc	28060094178	60278413984.0
ptmalloc	28061364584	60340546208.0
ptmalloc	28061467035	60464065184.0
ptmalloc	28061566282	60505369248.0
ptmalloc	28062582063	60603767456.0
ptmalloc	28063611067	60734724768.0
ptmalloc	28063809710	60813499040.0
ptmalloc	28065023722	60917873312.0
ptmalloc	28065142764	60976597664.0
ptmalloc	28065194342	61068040864.0
ptmalloc	28066286177	61182462624.0
ptmalloc	28066385171	61228165792.0
ptmalloc	28066483748	61293365920.0
ptmalloc	28067715232	61370952352.0
ptmalloc	28067815636	61462067872.0
ptmalloc	28068927106	61513693856.0
ptmalloc	28069037682	61646260896.0
ptmalloc	28070142254	61710973600.0
ptmalloc	28070204540	61780023968.0
ptmalloc	28072006903	61864508064.0
ptmalloc	28072121935	61967370912.0
ptmalloc	28072224061	62007597728.0
ptmalloc	28073486043	62087834272.0
ptmalloc	28073587968	62204574368.0
ptmalloc	28073687106	62338161312.0
ptmalloc	28074995192	62397016736.0
ptmalloc	28075148390	62489520800.0
ptmalloc	28076141196	62584175264.0
ptmalloc	28076173542	62648634016.0
ptmalloc	28077247244	62779525792.0
ptmalloc	28077309858	62840113824.0
ptmalloc	28078346483	62903675552.0
ptmalloc	28080155824	63016839840.0
ptmalloc	28080187634	63123810976.0
ptmalloc	28082107315	63214271136.0
ptmalloc	28082205558	63281158816.0
ptmalloc	28082302639	63336778400.0
ptmalloc	28084008081	63393106592.0
ptmalloc	28084122399	63446289056.0
ptmalloc	28084181129	63568157344.0
ptmalloc	28086378223	63670299296.0
ptmalloc	28086477338	63796746912.0
ptmalloc	28086576107	63852042912.0
ptmalloc	28088605886	63912364704.0
ptmalloc	28088709876	64000862880.0
ptmalloc	28088810790	64037255840.0
ptmalloc	28090415092	64104434336.0
ptmalloc	28090514611	64166464160.0
ptmalloc	28090617264	64255597216.0
ptmalloc	28091998010	64308632224.0
ptmalloc	28092059675	64354015904.0
ptmalloc	28093597923	64476572320.0
ptmalloc	28093791740	64537549472.0
ptmalloc	28095059380	64621181600.0
ptmalloc	28095178338	64699591328.0
ptmalloc	28095280730	64778640032.0
ptmalloc	28096852095	64812427936.0
ptmalloc	28096950972	64896817824.0
ptmalloc	28097057316	64949349024.0
ptmalloc	28098359987	65000852128.0
ptmalloc	28098462820	65044011680.0
ptmalloc	28098564405	65114127008.0
ptmalloc	28099728905	65200802464.0
ptmalloc	28099828858	65290607264.0
ptmalloc	28099927118	65365277344.0
ptmalloc	28100941048	65452198560.0
ptmalloc	28101040539	65530841760.0
ptmalloc	28101147883	65572276896.0
ptmalloc	28102916683	65678240416.0
ptmalloc	28102988662	65726110368.0
ptmalloc	28104493587	65807882912.0
ptmalloc	28104525511	65880447648.0
ptmalloc	28105614084	66005678752.0
ptmalloc	28105720897	66061351584.0
ptmalloc	28105821572	66117921440.0
ptmalloc	28107021625	66160716448.0
ptmalloc	28108166052	66098490016.0
ptmalloc	28108206774	65983847072.0
ptmalloc	28110394381	65923439264.0
ptmalloc	28110501050	65845078688.0
ptmalloc	28110603168	65763949216.0
ptmalloc	28112655665	65721334432.0
ptmalloc	28112759488	65651071648.0
ptmalloc	28114268055	65563949728.0
ptmalloc	28114373729	65527917216.0
ptmalloc	28114475135	65397439136.0
ptmalloc	28115797673	65272851104.0
ptmalloc	28115902400	65153936032.0
ptmalloc	28117711242	65075411616.0
ptmalloc	28117790819	65010817696.0
ptmalloc	28117822072	64902081184.0
ptmalloc	28118798672	64815401632.0
ptmalloc	28118900428	64706972320.0
ptmalloc	28120534405	64646806176.0
ptmalloc	28120640999	64592722592.0
ptmalloc	28120742600	64486939296.0
ptmalloc	28121918835	64452045472.0
ptmalloc	28121950146	64321522336.0
ptmalloc	28123401082	64237628064.0
ptmalloc	28123514420	64164149920.0
ptmalloc	28123616960	64060996256.0
ptmalloc	28126264946	63991777952.0
ptmalloc	28126367329	63876737696.0
ptmalloc	28127451117	63779826336.0
ptmalloc	28127557828	63720475296.0
ptmalloc	28127659166	63615662752.0
ptmalloc	28129496034	63491742368.0
ptmalloc	28129600726	63406324384.0
ptmalloc	28130639007	63368862368.0
ptmalloc	28130741988	63248087712.0
ptmalloc	28130845042	63184841376.0
ptmalloc	28132405898	63063681696.0
ptmalloc	28132510123	63024446112.0
ptmalloc	28134375198	62916364960.0
ptmalloc	28134480679	62847752864.0
ptmalloc	28134581910	62759185056.0
ptmalloc	28135742387	62686165664.0
ptmalloc	28135846366	62578027168.0
ptmalloc	28137460127	62511303328.0
ptmalloc	28137564707	62423325344.0
ptmalloc	28137667854	62372866720.0
ptmalloc	28139044348	62251944608.0
ptmalloc	28139147798	62188837536.0
ptmalloc	28140997553	62126660256.0
ptmalloc	28141056545	62030686880.0
ptmalloc	28141092553	61962664608.0
ptmalloc	28142867373	61894273696.0
ptmalloc	28142969810	61780474528.0
ptmalloc	28143074038	61706893984.0
ptmalloc	28145014113	61576768160.0
ptmalloc	28145136189	61448690336.0
ptmalloc	28146473903	61324470944.0
ptmalloc	28146578021	61217868448.0
ptmalloc	28146680459	61091015328.0
ptmalloc	28148278258	61004212896.0
ptmalloc	28148382716	60926986912.0
ptmalloc	28149596035	60849044128.0
ptmalloc	28149701621	60757146272.0
ptmalloc	28149803188	60712045216.0
ptmalloc	28150902785	60588370592.0
ptmalloc	28151006585	60462975648.0
ptmalloc	28151119933	60372638368.0
ptmalloc	28152934017	60271254176.0
ptmalloc	28153036159	60149672608.0
ptmalloc	28154637273	60062735008.0
ptmalloc	28154745047	59959343776.0
ptmalloc	28154847454	59841088160.0
ptmalloc	28155754332	59764116128.0
ptmalloc	28155857593	59697359520.0
ptmalloc	28155958642	59596466848.0
ptmalloc	28157956988	59478858400.0
ptmalloc	28157989439	59394923168.0
ptmalloc	28159322285	59318065824.0
ptmalloc	28159427454	59237509792.0
ptmalloc	28159528855	59146697376.0
ptmalloc	28160984241	59066763936.0
ptmalloc	28161099543	58986810016.0
ptmalloc	28162505999	58873211552.0
ptmalloc	28162618069	58832960160.0
ptmalloc	28162719683	58713934496.0
ptmalloc	28163960284	58606520992.0
ptmalloc	28163992610	58478062240.0
ptmalloc	28165338269	58394290848.0
ptmalloc	28165442587	58286938784.0
ptmalloc	28165544987	58170604192.0
ptmalloc	28166896880	58133752480.0
ptmalloc	28166998682	58054056608.0
ptmalloc	28167113192	57995066016.0
ptmalloc	28168268347	57936202400.0
ptmalloc	28168370337	57878583968.0
ptmalloc	28168471733	57822710432.0
ptmalloc	28169283445	57783745184.0
ptmalloc	28169314788	57666448032.0
ptmalloc	28170702265	57544850080.0
ptmalloc	28170806774	57459329696.0
ptmalloc	28170909539	57412823712.0
ptmalloc	28172057016	57371896480.0
ptmalloc	28172173273	57262934688.0
ptmalloc	28173702971	57169410720.0
ptmalloc	28173809529	57109928608.0
ptmalloc	28173911456	57011468960.0
ptmalloc	28174792510	56940784288.0
ptmalloc	28174894450	56824572576.0
ptmalloc	28176304158	56701074080.0
ptmalloc	28176410200	56658991776.0
ptmalloc	28176511006	56554134176.0
ptmalloc	28177755359	56437054112.0
ptmalloc	28177859770	56335473312.0
ptmalloc	28179835921	56257043104.0
ptmalloc	28179939868	56168008352.0
ptmalloc	28180042568	56107625120.0
ptmalloc	28181897058	56052759200.0
ptmalloc	28182000421	55973735072.0
ptmalloc	28183484807	55882771104.0
ptmalloc	28183591460	55797856928.0
ptmalloc	28183693043	55677643424.0
ptmalloc	28184885392	55571311264.0
ptmalloc	28184988317	55459154592.0
ptmalloc	28186133335	55331109536.0
ptmalloc	28186240529	55200844448.0
ptmalloc	28186343432	55164578464.0
ptmalloc	28187781248	55069235872.0
ptmalloc	28187885128	54985718432.0
ptmalloc	28189249105	54924139168.0
ptmalloc	28189354085	54859831968.0
ptmalloc	28189455609	54809868960.0
ptmalloc	28190741095	54724725408.0
ptmalloc	28190844626	54633904800.0
ptmalloc	28190946259	54514633376.0
ptmalloc	28192333981	54404082336.0
ptmalloc	28192365806	54297836192.0
ptmalloc	28194497513	54188325536.0
ptmalloc	28194601994	54110927520.0
ptmalloc	28194703633	54031919776.0
ptmalloc	28196480818	53954443936.0
ptmalloc	28196583983	53877553824.0
ptmalloc	28196690046	53772229280.0
ptmalloc	28197975228	53694253728.0
ptmalloc	28198056855	53627443872.0
ptmalloc	28199697919	53537348256.0
ptmalloc	28199802856	53461514912.0
ptmalloc	28199911459	53407546016.0
ptmalloc	28201531564	53338733216.0
ptmalloc	28201634888	53284637344.0
ptmalloc	28203295539	53190716064.0
ptmalloc	28203400498	53142809248.0
ptmalloc	28203501868	53098781344.0
ptmalloc	28204540152	52995852960.0
ptmalloc	28204643348	52937353888.0
ptmalloc	28204744132	52829915808.0
ptmalloc	28205630811	52739902112.0
ptmalloc	28205733279	52689500832.0
ptmalloc	28205834627	52561636000.0
ptmalloc	28206766695	52460702368.0
ptmalloc	28206869472	52398533280.0
ptmalloc	28207944995	52289329824.0
ptmalloc	28208006925	52182842016.0
ptmalloc	28208038198	52079680160.0
ptmalloc	28209490019	51957734048.0
ptmalloc	28209594511	51918899872.0
ptmalloc	28210922498	51805878944.0
ptmalloc	28211001533	51769191072.0
ptmalloc	28211032756	51668425376.0
ptmalloc	28212212611	51572357792.0
ptmalloc	28212317006	51505183392.0
ptmalloc	28213473481	51448187552.0
ptmalloc	28213577794	51323050656.0
ptmalloc	28213681255	51232107168.0
ptmalloc	28214947974	51153140384.0
ptmalloc	28215010488	51096791712.0
ptmalloc	28215963028	50997729952.0
ptmalloc	28216067795	50911042208.0
ptmalloc	28216146282	50794699424.0
ptmalloc	28217510036	50757442208.0
ptmalloc	28217612002	50644339360.0
ptmalloc	28217698478	50554813088.0
ptmalloc	28218635821	50520058528.0
ptmalloc	28218667459	50439957152.0
ptmalloc	28219744677	50335668896.0
ptmalloc	28219849977	50231655072.0
ptmalloc	28219952058	50116274848.0
ptmalloc	28221441476	50034961056.0
ptmalloc	28221545285	49930959520.0
ptmalloc	28223235378	49884117664.0
ptmalloc	28223338929	49780275872.0
ptmalloc	28223442134	49684204192.0
ptmalloc	28224339802	49606720160.0
ptmalloc	28224443111	49481501344.0
ptmalloc	28224549691	49391692448.0
ptmalloc	28225772673	49262451360.0
ptmalloc	28225875250	49226742432.0
ptmalloc	28225976243	49174743712.0
ptmalloc	28226992867	49057421984.0
ptmalloc	28227102768	49010272928.0
ptmalloc	28227182929	48893274784.0
ptmalloc	28228313098	48812239520.0
ptmalloc	28228346508	48757484192.0
ptmalloc	28230077254	48714910368.0
ptmalloc	28230191152	48658291360.0
ptmalloc	28230292700	48565451424.0
ptmalloc	28232228459	48528370336.0
ptmalloc	28232330809	48406301344.0
ptmalloc	28233968319	48338168480.0
ptmalloc	28234026751	48287341216.0
ptmalloc	28234058013	48244169376.0
ptmalloc	28235010601	48195410592.0
ptmalloc	28235124192	48124054176.0
ptmalloc	28236445041	48048077472.0
ptmalloc	28236550584	47937944224.0
ptmalloc	28236652444	47834413728.0
ptmalloc	28237470220	47758596768.0
ptmalloc	28237501577	47684065952.0
ptmalloc	28238647952	47643388576.0
ptmalloc	28238751667	47570885280.0
ptmalloc	28238852857	47489682080.0
ptmalloc	28239991014	47395740320.0
ptmalloc	28240102350	47346219680.0
ptmalloc	28240204052	47215303328.0
ptmalloc	28241273001	47166331552.0
ptmalloc	28241305259	47082613408.0
ptmalloc	28242860825	46993783456.0
ptmalloc	28242964456	46926600864.0
ptmalloc	28243065936	46884776608.0
ptmalloc	28244171332	46797515424.0
ptmalloc	28244275092	46730283680.0
ptmalloc	28245556557	46665484960.0
ptmalloc	28245661629	46551763616.0
ptmalloc	28245764113	46517815968.0
ptmalloc	28247067417	46468184736.0
ptmalloc	28247180273	46401198752.0
ptmalloc	28247281237	46335740576.0
ptmalloc	28248708887	46210968224.0
ptmalloc	28248741277	46112987808.0
ptmalloc	28250202048	46054558368.0
ptmalloc	28250305947	45978712736.0
ptmalloc	28250407832	45897439904.0
ptmalloc	28252008926	45778836128.0
ptmalloc	28252123337	45698443936.0
ptmalloc	28253610640	45656595104.0
ptmalloc	28253714055	45619464864.0
ptmalloc	28253813924	45500365472.0
ptmalloc	28255582647	45447936672.0
ptmalloc	28255686037	45402294944.0
ptmalloc	28257070623	45364931232.0
ptmalloc	28257105929	45245618848.0
ptmalloc	28257138381	45133265568.0
ptmalloc	28258848371	45021600416.0
ptmalloc	28258880364	44892232352.0
ptmalloc	28261042774	44782484128.0
ptmalloc	28261149251	44695378592.0
ptmalloc	28261251313	44587305632.0
ptmalloc	28263391323	44483893920.0
ptmalloc	28263495233	44421724832.0
ptmalloc	28263596807	44379364000.0
ptmalloc	28265570539	44341512864.0
ptmalloc	28265672443	44212247200.0
ptmalloc	28265783186	44142660256.0
ptmalloc	28266926120	44067699360.0
ptmalloc	28267018715	43936660128.0
ptmalloc	28498864726	43831577248.0
ptmalloc	28499014770	43700308640.0
ptmalloc	28500339342	43664243360.0
ptmalloc	28500444791	43543214752.0
ptmalloc	28500549388	43450522272.0
ptmalloc	28502606575	43404216992.0
ptmalloc	28502711726	43328064160.0
ptmalloc	28502815304	43283614368.0
ptmalloc	28504888871	43217824416.0
ptmalloc	28504992260	43093375648.0
ptmalloc	28505123710	43054226080.0
ptmalloc	28506154369	42999007904.0
ptmalloc	28506187548	42866629280.0
ptmalloc	28507396214	42751367840.0
ptmalloc	28507427463	42673146528.0
ptmalloc	28508724263	42567813792.0
ptmalloc	28508830676	42457553568.0
ptmalloc	28508932622	42349312672.0
ptmalloc	28510559638	42257582752.0
ptmalloc	28510662843	42194950816.0
ptmalloc	28511830095	42104502944.0
ptmalloc	28511936950	42016660128.0
ptmalloc	28512021289	41901922976.0
ptmalloc	28513369862	41865501344.0
ptmalloc	28513472402	41770977952.0
ptmalloc	28513578386	41669094048.0
ptmalloc	28515195180	41606347424.0
ptmalloc	28515296552	41492544160.0
ptmalloc	28515398732	41369303712.0
ptmalloc	28517049990	41271249568.0
ptmalloc	28517094386	41187039904.0
ptmalloc	28518840613	41090738848.0
ptmalloc	28518946945	40990706336.0
ptmalloc	28519000992	40945822368.0
ptmalloc	28521008254	40832264864.0
ptmalloc	28521130378	40790108832.0
ptmalloc	28523382534	40677821088.0
ptmalloc	28523487918	40565152416.0
ptmalloc	28523591426	40484817568.0
ptmalloc	28524745255	40402573984.0
ptmalloc	28524849652	40278801056.0
ptmalloc	28524951836	40193051296.0
ptmalloc	28525907769	40151534240.0
ptmalloc	28525957071	40046160544.0
ptmalloc	28527484547	39941302944.0
ptmalloc	28527590279	39827503776.0
ptmalloc	28527694713	39791712928.0
ptmalloc	28528933791	39703976608.0
ptmalloc	28529040116	39584615072.0
ptmalloc	28530732280	39540259488.0
ptmalloc	28530838685	39457217184.0
ptmalloc	28530941583	39367711392.0
ptmalloc	28532438336	39332792992.0
ptmalloc	28532541310	39282223776.0
ptmalloc	28532643782	39202638496.0
ptmalloc	28534146155	39087733408.0
ptmalloc	28534262058	39037024928.0
ptmalloc	28535785641	38969612960.0
ptmalloc	28535892722	38929386144.0
ptmalloc	28535996310	38880774816.0
ptmalloc	28537145864	38749870752.0
ptmalloc	28537254113	38666594976.0
ptmalloc	28538641801	38541482656.0
ptmalloc	28538749130	38436248224.0
ptmalloc	28538851831	38380784288.0
ptmalloc	28539977241	38339463840.0
ptmalloc	28540088320	38250478240.0
ptmalloc	28540195249	38169438880.0
ptmalloc	28541623893	38109629088.0
ptmalloc	28541726122	38005398176.0
ptmalloc	28541827896	37932567200.0
ptmalloc	28543436487	37831408288.0
ptmalloc	28543541759	37761460896.0
ptmalloc	28544739393	37633288864.0
ptmalloc	28544844593	37598407328.0
ptmalloc	28544925154	37524495008.0
ptmalloc	28546257443	37456161440.0
ptmalloc	28546289468	37325945504.0
ptmalloc	28547535491	37264005792.0
ptmalloc	28547637635	37180222112.0
ptmalloc	28547739428	37115775648.0
ptmalloc	28549204667	36988246688.0
ptmalloc	28549307420	36930583200.0
ptmalloc	28549408402	36833172128.0
ptmalloc	28551107469	36774800032.0
ptmalloc	28551210581	36694338208.0
ptmalloc	28552638402	36607842976.0
ptmalloc	28552744633	36546521760.0
ptmalloc	28552845362	36424833696.0
ptmalloc	28554308960	36345006752.0
ptmalloc	28554414951	36303665824.0
ptmalloc	28555788441	36252662432.0
ptmalloc	28555892288	36218505888.0
ptmalloc	28555993210	36113087136.0
ptmalloc	28557015890	36026636960.0
ptmalloc	28557048512	35930512032.0
ptmalloc	28557857521	35876068000.0
ptmalloc	28557905332	35755076256.0
ptmalloc	28557935838	35641981600.0
ptmalloc	28559677425	35560688288.0
ptmalloc	28559783103	35498633888.0
ptmalloc	28560806646	35381893792.0
ptmalloc	28560912340	35257707168.0
ptmalloc	28561008053	35163728544.0
ptmalloc	28562785036	35048143520.0
ptmalloc	28562858380	34990381728.0
ptmalloc	28564104147	34929892000.0
ptmalloc	28564211622	34833074848.0
ptmalloc	28564313100	34716269216.0
ptmalloc	28565941764	34671299232.0
ptmalloc	28566043465	34603551392.0
ptmalloc	28566102140	34539625120.0
ptmalloc	28567854438	34493373088.0
ptmalloc	28567958210	34385771168.0
ptmalloc	28569381417	34348710560.0
ptmalloc	28569493139	34234415776.0
ptmalloc	28569595410	34130123424.0
ptmalloc	28571002504	34060458656.0
ptmalloc	28571118396	34005580448.0
ptmalloc	28571866786	33938295456.0
ptmalloc	28571971293	33815296672.0
ptmalloc	28572073631	33768782496.0
ptmalloc	28573086338	33713113760.0
ptmalloc	28573117840	33606044320.0
ptmalloc	28574567827	33549028000.0
ptmalloc	28574671509	33432992416.0
ptmalloc	28574740331	33385536160.0
ptmalloc	28576093777	33298512544.0
ptmalloc	28576197945	33201814176.0
ptmalloc	28576299608	33094068896.0
ptmalloc	28577037025	32995609248.0
ptmalloc	28577068549	32944028320.0
ptmalloc	28578261126	32841386656.0
ptmalloc	28578293273	32799386272.0
ptmalloc	28578324745	32677710496.0
ptmalloc	28579598538	32616872608.0
ptmalloc	28579701095	32559237792.0
ptmalloc	28579801885	32518265504.0
ptmalloc	28581193850	32443947680.0
ptmalloc	28581226032	32403675808.0
ptmalloc	28583019293	32275991200.0
ptmalloc	28583134862	32196582048.0
ptmalloc	28583237677	32128985760.0
ptmalloc	28584677110	32086653600.0
ptmalloc	28584709271	32011496096.0
ptmalloc	28586271761	31888837280.0
ptmalloc	28586376680	31816432288.0
ptmalloc	28586477897	31720725152.0
ptmalloc	28588576906	31658961568.0
ptmalloc	28588680276	31595829920.0
ptmalloc	28588785412	31515089568.0
ptmalloc	28590342650	31410596512.0
ptmalloc	28590374841	31298271904.0
ptmalloc	28591804679	31200168608.0
ptmalloc	28591909417	31147526816.0
ptmalloc	28591954437	31022037664.0
ptmalloc	28593217188	30941235872.0
ptmalloc	28593321309	30850902688.0
ptmalloc	28594547118	30798768800.0
ptmalloc	28594651020	30763145888.0
ptmalloc	28594751811	30670711456.0
ptmalloc	28596122216	30614887072.0
ptmalloc	28596225334	30503934624.0
ptmalloc	28596327419	30409415328.0
ptmalloc	28597586803	30302431904.0
ptmalloc	28597689800	30216395424.0
ptmalloc	28597791728	30151969440.0
ptmalloc	28598850384	30118165152.0
ptmalloc	28598881682	30076951200.0
ptmalloc	28599764686	30007700128.0
ptmalloc	28599867594	29889567392.0
ptmalloc	28599969769	29756172960.0
ptmalloc	28601792610	29682526880.0
ptmalloc	28601867457	29608917664.0
ptmalloc	28603302916	29537684128.0
ptmalloc	28603407458	29481724576.0
ptmalloc	28603509433	29389392544.0
ptmalloc	28604503900	29280721568.0
ptmalloc	28604607615	29195336352.0
ptmalloc	28605990494	29133142688.0
ptmalloc	28606023120	29093571232.0
ptmalloc	28606054537	29022001824.0
ptmalloc	28607314896	28928264864.0
ptmalloc	28607346480	28817738400.0
ptmalloc	28609724158	28712024736.0
ptmalloc	28609828041	28665653920.0
ptmalloc	28609929193	28555745952.0
ptmalloc	28611127558	28518800032.0
ptmalloc	28611160873	28404812448.0
ptmalloc	28612760051	28361489056.0
ptmalloc	28612865950	28292442784.0
ptmalloc	28612969052	28174416544.0
ptmalloc	28614317077	28130224800.0
ptmalloc	28614421948	28038093472.0
ptmalloc	28615971136	27968776864.0
ptmalloc	28616077036	27887188640.0
ptmalloc	28616190661	27824741024.0
ptmalloc	28617259670	27717728928.0
ptmalloc	28617362970	27652852384.0
ptmalloc	28617464583	27582859936.0
ptmalloc	28619700943	27449203360.0
ptmalloc	28619806448	27325246112.0
ptmalloc	28620889338	27247594144.0
ptmalloc	28620921591	27171572384.0
ptmalloc	28620952991	27098639008.0
ptmalloc	28622288871	27059051168.0
ptmalloc	28622321324	26948860576.0
ptmalloc	28623312466	26848291488.0
ptmalloc	28623344456	26730138272.0
ptmalloc	28623376285	26661624480.0
ptmalloc	28624461139	26572249760.0
ptmalloc	28624492571	26538621600.0
ptmalloc	28625194073	26478111392.0
ptmalloc	28625225522	26355317408.0
ptmalloc	28625256159	26319612576.0
ptmalloc	28625944241	26280544928.0
ptmalloc	28625976422	26185693856.0
ptmalloc	28626786766	26121153184.0
ptmalloc	28626818378	26022042272.0
ptmalloc	28626849463	25900636832.0
ptmalloc	28627832707	25856531104.0
ptmalloc	28627935447	25742645920.0
ptmalloc	28628041303	25613654688.0
ptmalloc	28629335014	25538591392.0
ptmalloc	28629437948	25425291936.0
ptmalloc	28630675150	25361414816.0
ptmalloc	28630778550	25248766624.0
ptmalloc	28630881324	25140886176.0
ptmalloc	28632092553	25095056032.0
